order_id,date,customer_id,product_name,quantity,price,country
ORD-000001,2026/01/02,CUST-1001,Yoga Mat Premium,1,95.68,US
ORD-000002,2026/01/03,CUST-1002,Running Shoes Elite,1,46.04,US
ORD-000003,2026/01/04,CUST-1003,Wireless Headphones Pro,2,0.0,US
ORD-000004,2026/01/05,CUST-1004,Air Purifier Small,1,0.0,US
ORD-000005,2026/01/06,CUST-1005,Noise Cancelling Earbuds,2,0.0,US
ORD-000006,2026/01/07,CUST-1006,Wireless Charger Pad,2,49.45,US
ORD-000007,2026/01/08,CUST-1007,Standing Desk Converter,2,98.85,US
ORD-000008,2026/01/09,CUST-1008,Standing Desk Converter,2,81.67,US
ORD-000009,2026/01/10,CUST-1009,Mechanical Keyboard RGB,1,63.43,US
ORD-000010,2026/01/11,CUST-1010,Running Shoes Elite,1,55.34,US
ORD-000011,2026/01/12,CUST-1011,4K Webcam Pro,2,0.0,US
ORD-000012,2026/01/13,CUST-1012,Noise Cancelling Earbuds,2,33.15,US
ORD-000013,2026/01/14,CUST-1013,Wireless Mouse Silent,2,0.0,US
ORD-000014,2026/01/15,CUST-1014,Smart Watch Series 5,1,0.0,US
ORD-000015,2026/01/16,CUST-1015,Yoga Mat Premium,2,51.69,US
ORD-000016,2026/01/17,CUST-1016,Smart Watch Series 5,2,68.82,US
ORD-000017,2026/01/18,CUST-1017,Monitor Arm Dual,2,47.4,US
ORD-000018,2026/01/19,CUST-1018,4K Webcam Pro,2,0.0,US
ORD-000019,2026/01/20,CUST-1019,Ergonomic Office Chair,1,46.74,US
ORD-000020,2026/01/21,CUST-1020,Mechanical Keyboard RGB,2,0.0,US
ORD-000021,2026/01/22,CUST-1021,LED Desk Lamp,2,59.53,US
ORD-000022,2026/01/23,CUST-1022,Leather Wallet Classic,1,36.18,US
ORD-000023,2026/01/24,CUST-1023,Bluetooth Speaker Mini,2,0.0,US
ORD-000024,2026/01/25,CUST-1024,LED Desk Lamp,1,46.05,US
ORD-000025,2026/01/26,CUST-1025,Portable Power Bank,1,40.6,US
ORD-000026,2026/01/27,CUST-1026,Portable Power Bank,2,0.0,US
ORD-000027,2026/01/28,CUST-1027,Smart Watch Series 5,1,55.4,US
ORD-000028,2026/01/29,CUST-1028,Noise Cancelling Earbuds,2,31.72,US
ORD-000029,2026/01/30,CUST-1029,Bluetooth Speaker Mini,1,60.01,US
ORD-000030,2026/01/31,CUST-1030,Air Purifier Small,1,79.97,US
